year,from,to,present_in
1972,de,fi,bundled_only
1972,de,fr,bundled_only
1972,de,gb,bundled_only
1972,de,ie,bundled_only
1972,de,it,bundled_only
1972,de,lu,bundled_only
1972,de,mc,bundled_only
1972,de,mt,bundled_only
1972,de,nl,bundled_only
1972,de,no,bundled_only
1972,de,pt,bundled_only
1972,de,se,bundled_only
1972,de,yu,bundled_only
1972,es,at,bundled_only
1972,es,be,bundled_only
1972,es,ch,bundled_only
1972,es,de,bundled_only
1972,es,es,bundled_only
1972,es,fi,bundled_only
1972,es,fr,bundled_only
1972,es,gb,bundled_only
1972,es,ie,bundled_only
1972,es,it,bundled_only
1972,es,lu,bundled_only
1972,es,mc,bundled_only
1972,es,mt,bundled_only
1972,es,nl,bundled_only
1972,es,no,bundled_only
1972,es,pt,bundled_only
1972,es,se,bundled_only
1972,es,yu,bundled_only
1972,fi,at,bundled_only
1972,fi,be,bundled_only
1972,fi,ch,bundled_only
1972,fi,de,bundled_only
1972,fi,es,bundled_only
1972,fi,fi,bundled_only
1972,fi,fr,bundled_only
1972,fi,gb,bundled_only
1972,fi,ie,bundled_only
1972,fi,it,bundled_only
1972,fi,lu,bundled_only
1972,fi,mc,bundled_only
1972,fi,mt,bundled_only
1972,fi,nl,bundled_only
1972,fi,no,bundled_only
1972,fi,pt,bundled_only
1972,fi,se,bundled_only
1972,fi,yu,bundled_only
1972,fr,at,bundled_only
1972,fr,be,bundled_only
1972,fr,ch,bundled_only
1972,fr,de,bundled_only
1972,fr,es,bundled_only
1972,fr,fi,bundled_only
1972,fr,fr,bundled_only
1972,fr,gb,bundled_only
1972,fr,ie,bundled_only
1972,fr,it,bundled_only
1972,fr,lu,bundled_only
1972,fr,mc,bundled_only
1972,fr,mt,bundled_only
1972,fr,nl,bundled_only
1972,fr,no,bundled_only
1972,fr,pt,bundled_only
1972,fr,se,bundled_only
1972,fr,yu,bundled_only
1972,gb,at,bundled_only
1972,gb,be,bundled_only
1972,gb,ch,bundled_only
1972,gb,de,bundled_only
1972,gb,es,bundled_only
1972,gb,fi,bundled_only
1972,gb,fr,bundled_only
1972,gb,gb,bundled_only
1972,gb,ie,bundled_only
1972,gb,it,bundled_only
1972,gb,lu,bundled_only
1972,gb,mc,bundled_only
1972,gb,mt,bundled_only
1972,gb,nl,bundled_only
1972,gb,no,bundled_only
1972,gb,pt,bundled_only
1972,gb,se,bundled_only
1972,gb,yu,bundled_only
1972,ie,at,bundled_only
1972,ie,be,bundled_only
1972,ie,ch,bundled_only
1972,ie,de,bundled_only
1972,ie,es,bundled_only
1972,ie,fi,bundled_only
1972,ie,fr,bundled_only
1972,ie,gb,bundled_only
1972,ie,ie,bundled_only
1972,ie,it,bundled_only
1972,ie,lu,bundled_only
1972,ie,mc,bundled_only
1972,ie,mt,bundled_only
1972,ie,nl,bundled_only
1972,ie,no,bundled_only
1972,ie,pt,bundled_only
1972,ie,se,bundled_only
1972,ie,yu,bundled_only
1972,it,at,bundled_only
1972,it,be,bundled_only
1972,it,ch,bundled_only
1972,it,de,bundled_only
1972,it,es,bundled_only
1972,it,fi,bundled_only
1972,it,fr,bundled_only
1972,it,gb,bundled_only
1972,it,ie,bundled_only
1972,it,it,bundled_only
1972,it,lu,bundled_only
1972,it,mc,bundled_only
1972,it,mt,bundled_only
1972,it,nl,bundled_only
1972,it,no,bundled_only
1972,it,pt,bundled_only
1972,it,se,bundled_only
1972,it,yu,bundled_only
1972,lu,at,bundled_only
1972,lu,be,bundled_only
1972,lu,ch,bundled_only
1972,lu,de,bundled_only
1972,lu,es,bundled_only
1972,lu,fi,bundled_only
1972,lu,fr,bundled_only
1972,lu,gb,bundled_only
1972,lu,ie,bundled_only
1972,lu,it,bundled_only
1972,lu,lu,bundled_only
1972,lu,mc,bundled_only
1972,lu,mt,bundled_only
1972,lu,nl,bundled_only
1972,lu,no,bundled_only
1972,lu,pt,bundled_only
1972,lu,se,bundled_only
1972,lu,yu,bundled_only
1972,mc,at,bundled_only
1972,mc,be,bundled_only
1972,mc,ch,bundled_only
1972,mc,de,bundled_only
1972,mc,es,bundled_only
1972,mc,fi,bundled_only
1972,mc,fr,bundled_only
1972,mc,gb,bundled_only
1972,mc,ie,bundled_only
1972,mc,it,bundled_only
1972,mc,lu,bundled_only
1972,mc,mc,bundled_only
1972,mc,mt,bundled_only
1972,mc,nl,bundled_only
1972,mc,no,bundled_only
1972,mc,pt,bundled_only
1972,mc,se,bundled_only
1972,mc,yu,bundled_only
1972,mt,at,bundled_only
1972,mt,be,bundled_only
1972,mt,ch,bundled_only
1972,mt,de,bundled_only
1972,mt,es,bundled_only
1972,mt,fi,bundled_only
1972,mt,fr,bundled_only
1972,mt,gb,bundled_only
1972,mt,ie,bundled_only
1972,mt,it,bundled_only
1972,mt,lu,bundled_only
1972,mt,mc,bundled_only
1972,mt,mt,bundled_only
1972,mt,nl,bundled_only
1972,mt,no,bundled_only
1972,mt,pt,bundled_only
1972,mt,se,bundled_only
1972,mt,yu,bundled_only
1972,nl,at,bundled_only
1972,nl,be,bundled_only
1972,nl,ch,bundled_only
1972,nl,de,bundled_only
1972,nl,es,bundled_only
1972,nl,fi,bundled_only
1972,nl,fr,bundled_only
1972,nl,gb,bundled_only
1972,nl,ie,bundled_only
1972,nl,it,bundled_only
1972,nl,lu,bundled_only
1972,nl,mc,bundled_only
1972,nl,mt,bundled_only
1972,nl,nl,bundled_only
1972,nl,no,bundled_only
1972,nl,pt,bundled_only
1972,nl,se,bundled_only
1972,nl,yu,bundled_only
1972,no,at,bundled_only
1972,no,be,bundled_only
1972,no,ch,bundled_only
1972,no,de,bundled_only
1972,no,es,bundled_only
1972,no,fi,bundled_only
1972,no,fr,bundled_only
1972,no,gb,bundled_only
1972,no,ie,bundled_only
1972,no,it,bundled_only
1972,no,lu,bundled_only
1972,no,mc,bundled_only
1972,no,mt,bundled_only
1972,no,nl,bundled_only
1972,no,no,bundled_only
1972,no,pt,bundled_only
1972,no,se,bundled_only
1972,no,yu,bundled_only
1972,pt,at,bundled_only
1972,pt,be,bundled_only
1972,pt,ch,bundled_only
1972,pt,de,bundled_only
1972,pt,es,bundled_only
1972,pt,fi,bundled_only
1972,pt,fr,bundled_only
1972,pt,gb,bundled_only
1972,pt,ie,bundled_only
1972,pt,it,bundled_only
1972,pt,lu,bundled_only
1972,pt,mc,bundled_only
1972,pt,mt,bundled_only
1972,pt,nl,bundled_only
1972,pt,no,bundled_only
1972,pt,pt,bundled_only
1972,pt,se,bundled_only
1972,pt,yu,bundled_only
1972,se,at,bundled_only
1972,se,be,bundled_only
1972,se,ch,bundled_only
1972,se,de,bundled_only
1972,se,es,bundled_only
1972,se,fi,bundled_only
1972,se,fr,bundled_only
1972,se,gb,bundled_only
1972,se,ie,bundled_only
1972,se,it,bundled_only
1972,se,lu,bundled_only
1972,se,mc,bundled_only
1972,se,mt,bundled_only
1972,se,nl,bundled_only
1972,se,no,bundled_only
1972,se,pt,bundled_only
1972,se,se,bundled_only
1972,se,yu,bundled_only
1972,yu,at,bundled_only
1972,yu,be,bundled_only
1972,yu,ch,bundled_only
1972,yu,de,bundled_only
1972,yu,es,bundled_only
1972,yu,fi,bundled_only
1972,yu,fr,bundled_only
1972,yu,gb,bundled_only
1972,yu,ie,bundled_only
1972,yu,it,bundled_only
1972,yu,lu,bundled_only
1972,yu,mc,bundled_only
1972,yu,mt,bundled_only
1972,yu,nl,bundled_only
1972,yu,no,bundled_only
1972,yu,pt,bundled_only
1972,yu,se,bundled_only
1972,yu,yu,bundled_only
1973,be,be,bundled_only
1973,be,ch,bundled_only
1973,be,de,bundled_only
1973,be,es,bundled_only
1973,be,fi,bundled_only
1973,be,fr,bundled_only
1973,be,gb,bundled_only
1973,be,ie,bundled_only
1973,be,il,bundled_only
1973,be,it,bundled_only
1973,be,lu,bundled_only
1973,be,mc,bundled_only
1973,be,nl,bundled_only
1973,be,no,bundled_only
1973,be,pt,bundled_only
1973,be,se,bundled_only
1973,be,yu,bundled_only
1973,ch,be,bundled_only
1973,ch,ch,bundled_only
1973,ch,de,bundled_only
1973,ch,es,bundled_only
1973,ch,fi,bundled_only
1973,ch,fr,bundled_only
1973,ch,gb,bundled_only
1973,ch,ie,bundled_only
1973,ch,il,bundled_only
1973,ch,it,bundled_only
1973,ch,lu,bundled_only
1973,ch,mc,bundled_only
1973,ch,nl,bundled_only
1973,ch,no,bundled_only
1973,ch,pt,bundled_only
1973,ch,se,bundled_only
1973,ch,yu,bundled_only
1973,de,be,bundled_only
1973,de,ch,bundled_only
1973,de,de,bundled_only
1973,de,es,bundled_only
1973,de,fi,bundled_only
1973,de,fr,bundled_only
1973,de,gb,bundled_only
1973,de,ie,bundled_only
1973,de,il,bundled_only
1973,de,it,bundled_only
1973,de,lu,bundled_only
1973,de,mc,bundled_only
1973,de,nl,bundled_only
1973,de,no,bundled_only
1973,de,pt,bundled_only
1973,de,se,bundled_only
1973,de,yu,bundled_only
1973,es,be,bundled_only
1973,es,ch,bundled_only
1973,es,de,bundled_only
1973,es,es,bundled_only
1973,es,fi,bundled_only
1973,es,fr,bundled_only
1973,es,gb,bundled_only
1973,es,ie,bundled_only
1973,es,il,bundled_only
1973,es,it,bundled_only
1973,es,lu,bundled_only
1973,es,mc,bundled_only
1973,es,nl,bundled_only
1973,es,no,bundled_only
1973,es,pt,bundled_only
1973,es,se,bundled_only
1973,es,yu,bundled_only
1973,fi,be,bundled_only
1973,fi,ch,bundled_only
1973,fi,de,bundled_only
1973,fi,es,bundled_only
1973,fi,fi,bundled_only
1973,fi,fr,bundled_only
1973,fi,gb,bundled_only
1973,fi,ie,bundled_only
1973,fi,il,bundled_only
1973,fi,it,bundled_only
1973,fi,lu,bundled_only
1973,fi,mc,bundled_only
1973,fi,nl,bundled_only
1973,fi,no,bundled_only
1973,fi,pt,bundled_only
1973,fi,se,bundled_only
1973,fi,yu,bundled_only
1973,fr,be,bundled_only
1973,fr,ch,bundled_only
1973,fr,de,bundled_only
1973,fr,es,bundled_only
1973,fr,fi,bundled_only
1973,fr,fr,bundled_only
1973,fr,gb,bundled_only
1973,fr,ie,bundled_only
1973,fr,il,bundled_only
1973,fr,it,bundled_only
1973,fr,lu,bundled_only
1973,fr,mc,bundled_only
1973,fr,nl,bundled_only
1973,fr,no,bundled_only
1973,fr,pt,bundled_only
1973,fr,se,bundled_only
1973,fr,yu,bundled_only
1973,gb,be,bundled_only
1973,gb,ch,bundled_only
1973,gb,de,bundled_only
1973,gb,es,bundled_only
1973,gb,fi,bundled_only
1973,gb,fr,bundled_only
1973,gb,gb,bundled_only
1973,gb,ie,bundled_only
1973,gb,il,bundled_only
1973,gb,it,bundled_only
1973,gb,lu,bundled_only
1973,gb,mc,bundled_only
1973,gb,nl,bundled_only
1973,gb,no,bundled_only
1973,gb,pt,bundled_only
1973,gb,se,bundled_only
1973,gb,yu,bundled_only
1973,ie,be,bundled_only
1973,ie,ch,bundled_only
1973,ie,de,bundled_only
1973,ie,es,bundled_only
1973,ie,fi,bundled_only
1973,ie,fr,bundled_only
1973,ie,gb,bundled_only
1973,ie,ie,bundled_only
1973,ie,il,bundled_only
1973,ie,it,bundled_only
1973,ie,lu,bundled_only
1973,ie,mc,bundled_only
1973,ie,nl,bundled_only
1973,ie,no,bundled_only
1973,ie,pt,bundled_only
1973,ie,se,bundled_only
1973,ie,yu,bundled_only
1973,il,be,bundled_only
1973,il,ch,bundled_only
1973,il,de,bundled_only
1973,il,es,bundled_only
1973,il,fi,bundled_only
1973,il,fr,bundled_only
1973,il,gb,bundled_only
1973,il,ie,bundled_only
1973,il,il,bundled_only
1973,il,it,bundled_only
1973,il,lu,bundled_only
1973,il,mc,bundled_only
1973,il,nl,bundled_only
1973,il,no,bundled_only
1973,il,pt,bundled_only
1973,il,se,bundled_only
1973,il,yu,bundled_only
1973,it,be,bundled_only
1973,it,ch,bundled_only
1973,it,de,bundled_only
1973,it,es,bundled_only
1973,it,fi,bundled_only
1973,it,fr,bundled_only
1973,it,gb,bundled_only
1973,it,ie,bundled_only
1973,it,il,bundled_only
1973,it,it,bundled_only
1973,it,lu,bundled_only
1973,it,mc,bundled_only
1973,it,nl,bundled_only
1973,it,no,bundled_only
1973,it,pt,bundled_only
1973,it,se,bundled_only
1973,it,yu,bundled_only
1973,lu,be,bundled_only
1973,lu,ch,bundled_only
1973,lu,de,bundled_only
1973,lu,es,bundled_only
1973,lu,fi,bundled_only
1973,lu,fr,bundled_only
1973,lu,gb,bundled_only
1973,lu,ie,bundled_only
1973,lu,il,bundled_only
1973,lu,it,bundled_only
1973,lu,lu,bundled_only
1973,lu,mc,bundled_only
1973,lu,nl,bundled_only
1973,lu,no,bundled_only
1973,lu,pt,bundled_only
1973,lu,se,bundled_only
1973,lu,yu,bundled_only
1973,mc,be,bundled_only
1973,mc,ch,bundled_only
1973,mc,de,bundled_only
1973,mc,es,bundled_only
1973,mc,fi,bundled_only
1973,mc,fr,bundled_only
1973,mc,gb,bundled_only
1973,mc,ie,bundled_only
1973,mc,il,bundled_only
1973,mc,it,bundled_only
1973,mc,lu,bundled_only
1973,mc,mc,bundled_only
1973,mc,nl,bundled_only
1973,mc,no,bundled_only
1973,mc,pt,bundled_only
1973,mc,se,bundled_only
1973,mc,yu,bundled_only
1973,nl,be,bundled_only
1973,nl,ch,bundled_only
1973,nl,de,bundled_only
1973,nl,es,bundled_only
1973,nl,fi,bundled_only
1973,nl,fr,bundled_only
1973,nl,gb,bundled_only
1973,nl,ie,bundled_only
1973,nl,il,bundled_only
1973,nl,it,bundled_only
1973,nl,lu,bundled_only
1973,nl,mc,bundled_only
1973,nl,nl,bundled_only
1973,nl,no,bundled_only
1973,nl,pt,bundled_only
1973,nl,se,bundled_only
1973,nl,yu,bundled_only
1973,no,be,bundled_only
1973,no,ch,bundled_only
1973,no,de,bundled_only
1973,no,es,bundled_only
1973,no,fi,bundled_only
1973,no,fr,bundled_only
1973,no,gb,bundled_only
1973,no,ie,bundled_only
1973,no,il,bundled_only
1973,no,it,bundled_only
1973,no,lu,bundled_only
1973,no,mc,bundled_only
1973,no,nl,bundled_only
1973,no,no,bundled_only
1973,no,pt,bundled_only
1973,no,se,bundled_only
1973,no,yu,bundled_only
1973,pt,be,bundled_only
1973,pt,ch,bundled_only
1973,pt,de,bundled_only
1973,pt,es,bundled_only
1973,pt,fi,bundled_only
1973,pt,fr,bundled_only
1973,pt,gb,bundled_only
1973,pt,ie,bundled_only
1973,pt,il,bundled_only
1973,pt,it,bundled_only
1973,pt,lu,bundled_only
1973,pt,mc,bundled_only
1973,pt,nl,bundled_only
1973,pt,no,bundled_only
1973,pt,pt,bundled_only
1973,pt,se,bundled_only
1973,pt,yu,bundled_only
1973,se,be,bundled_only
1973,se,ch,bundled_only
1973,se,de,bundled_only
1973,se,es,bundled_only
1973,se,fi,bundled_only
1973,se,fr,bundled_only
1973,se,gb,bundled_only
1973,se,ie,bundled_only
1973,se,il,bundled_only
1973,se,it,bundled_only
1973,se,lu,bundled_only
1973,se,mc,bundled_only
1973,se,nl,bundled_only
1973,se,no,bundled_only
1973,se,pt,bundled_only
1973,se,se,bundled_only
1973,se,yu,bundled_only
1973,yu,be,bundled_only
1973,yu,ch,bundled_only
1973,yu,de,bundled_only
1973,yu,es,bundled_only
1973,yu,fi,bundled_only
1973,yu,fr,bundled_only
1973,yu,gb,bundled_only
1973,yu,ie,bundled_only
1973,yu,il,bundled_only
1973,yu,it,bundled_only
1973,yu,lu,bundled_only
1973,yu,mc,bundled_only
1973,yu,nl,bundled_only
1973,yu,no,bundled_only
1973,yu,pt,bundled_only
1973,yu,se,bundled_only
1973,yu,yu,bundled_only
1974,be,be,bundled_only
1974,be,ch,bundled_only
1974,be,de,bundled_only
1974,be,es,bundled_only
1974,be,fi,bundled_only
1974,be,gb,bundled_only
1974,be,gr,bundled_only
1974,be,ie,bundled_only
1974,be,il,bundled_only
1974,be,it,bundled_only
1974,be,lu,bundled_only
1974,be,mc,bundled_only
1974,be,nl,bundled_only
1974,be,no,bundled_only
1974,be,pt,bundled_only
1974,be,se,bundled_only
1974,be,yu,bundled_only
1974,ch,be,bundled_only
1974,ch,ch,bundled_only
1974,ch,de,bundled_only
1974,ch,es,bundled_only
1974,ch,fi,bundled_only
1974,ch,gb,bundled_only
1974,ch,gr,bundled_only
1974,ch,ie,bundled_only
1974,ch,il,bundled_only
1974,ch,it,bundled_only
1974,ch,lu,bundled_only
1974,ch,mc,bundled_only
1974,ch,nl,bundled_only
1974,ch,no,bundled_only
1974,ch,pt,bundled_only
1974,ch,se,bundled_only
1974,ch,yu,bundled_only
1974,de,be,bundled_only
1974,de,ch,bundled_only
1974,de,de,bundled_only
1974,de,es,bundled_only
1974,de,fi,bundled_only
1974,de,gb,bundled_only
1974,de,gr,bundled_only
1974,de,ie,bundled_only
1974,de,il,bundled_only
1974,de,it,bundled_only
1974,de,lu,bundled_only
1974,de,mc,bundled_only
1974,de,nl,bundled_only
1974,de,no,bundled_only
1974,de,pt,bundled_only
1974,de,se,bundled_only
1974,de,yu,bundled_only
1974,es,be,bundled_only
1974,es,ch,bundled_only
1974,es,de,bundled_only
1974,es,es,bundled_only
1974,es,fi,bundled_only
1974,es,gb,bundled_only
1974,es,gr,bundled_only
1974,es,ie,bundled_only
1974,es,il,bundled_only
1974,es,it,bundled_only
1974,es,lu,bundled_only
1974,es,mc,bundled_only
1974,es,nl,bundled_only
1974,es,no,bundled_only
1974,es,pt,bundled_only
1974,es,se,bundled_only
1974,es,yu,bundled_only
1974,fi,be,bundled_only
1974,fi,ch,bundled_only
1974,fi,de,bundled_only
1974,fi,es,bundled_only
1974,fi,fi,bundled_only
1974,fi,gb,bundled_only
1974,fi,gr,bundled_only
1974,fi,ie,bundled_only
1974,fi,il,bundled_only
1974,fi,it,bundled_only
1974,fi,lu,bundled_only
1974,fi,mc,bundled_only
1974,fi,nl,bundled_only
1974,fi,no,bundled_only
1974,fi,pt,bundled_only
1974,fi,se,bundled_only
1974,fi,yu,bundled_only
1974,gb,be,bundled_only
1974,gb,ch,bundled_only
1974,gb,de,bundled_only
1974,gb,es,bundled_only
1974,gb,fi,bundled_only
1974,gb,gb,bundled_only
1974,gb,gr,bundled_only
1974,gb,ie,bundled_only
1974,gb,il,bundled_only
1974,gb,it,bundled_only
1974,gb,lu,bundled_only
1974,gb,mc,bundled_only
1974,gb,nl,bundled_only
1974,gb,no,bundled_only
1974,gb,pt,bundled_only
1974,gb,se,bundled_only
1974,gb,yu,bundled_only
1974,gr,be,bundled_only
1974,gr,ch,bundled_only
1974,gr,de,bundled_only
1974,gr,es,bundled_only
1974,gr,fi,bundled_only
1974,gr,gb,bundled_only
1974,gr,gr,bundled_only
1974,gr,ie,bundled_only
1974,gr,il,bundled_only
1974,gr,it,bundled_only
1974,gr,lu,bundled_only
1974,gr,mc,bundled_only
1974,gr,nl,bundled_only
1974,gr,no,bundled_only
1974,gr,pt,bundled_only
1974,gr,se,bundled_only
1974,gr,yu,bundled_only
1974,ie,be,bundled_only
1974,ie,ch,bundled_only
1974,ie,de,bundled_only
1974,ie,es,bundled_only
1974,ie,fi,bundled_only
1974,ie,gb,bundled_only
1974,ie,gr,bundled_only
1974,ie,ie,bundled_only
1974,ie,il,bundled_only
1974,ie,it,bundled_only
1974,ie,lu,bundled_only
1974,ie,mc,bundled_only
1974,ie,nl,bundled_only
1974,ie,no,bundled_only
1974,ie,pt,bundled_only
1974,ie,se,bundled_only
1974,ie,yu,bundled_only
1974,il,be,bundled_only
1974,il,ch,bundled_only
1974,il,de,bundled_only
1974,il,es,bundled_only
1974,il,fi,bundled_only
1974,il,gb,bundled_only
1974,il,gr,bundled_only
1974,il,ie,bundled_only
1974,il,il,bundled_only
1974,il,it,bundled_only
1974,il,lu,bundled_only
1974,il,mc,bundled_only
1974,il,nl,bundled_only
1974,il,no,bundled_only
1974,il,pt,bundled_only
1974,il,se,bundled_only
1974,il,yu,bundled_only
1974,it,be,bundled_only
1974,it,ch,bundled_only
1974,it,de,bundled_only
1974,it,es,bundled_only
1974,it,fi,bundled_only
1974,it,gb,bundled_only
1974,it,gr,bundled_only
1974,it,ie,bundled_only
1974,it,il,bundled_only
1974,it,it,bundled_only
1974,it,lu,bundled_only
1974,it,mc,bundled_only
1974,it,nl,bundled_only
1974,it,no,bundled_only
1974,it,pt,bundled_only
1974,it,se,bundled_only
1974,it,yu,bundled_only
1974,lu,be,bundled_only
1974,lu,ch,bundled_only
1974,lu,de,bundled_only
1974,lu,es,bundled_only
1974,lu,fi,bundled_only
1974,lu,gb,bundled_only
1974,lu,gr,bundled_only
1974,lu,ie,bundled_only
1974,lu,il,bundled_only
1974,lu,it,bundled_only
1974,lu,lu,bundled_only
1974,lu,mc,bundled_only
1974,lu,nl,bundled_only
1974,lu,no,bundled_only
1974,lu,pt,bundled_only
1974,lu,se,bundled_only
1974,lu,yu,bundled_only
1974,mc,be,bundled_only
1974,mc,ch,bundled_only
1974,mc,de,bundled_only
1974,mc,es,bundled_only
1974,mc,fi,bundled_only
1974,mc,gb,bundled_only
1974,mc,gr,bundled_only
1974,mc,ie,bundled_only
1974,mc,il,bundled_only
1974,mc,it,bundled_only
1974,mc,lu,bundled_only
1974,mc,mc,bundled_only
1974,mc,nl,bundled_only
1974,mc,no,bundled_only
1974,mc,pt,bundled_only
1974,mc,se,bundled_only
1974,mc,yu,bundled_only
1974,nl,be,bundled_only
1974,nl,ch,bundled_only
1974,nl,de,bundled_only
1974,nl,es,bundled_only
1974,nl,fi,bundled_only
1974,nl,gb,bundled_only
1974,nl,gr,bundled_only
1974,nl,ie,bundled_only
1974,nl,il,bundled_only
1974,nl,it,bundled_only
1974,nl,lu,bundled_only
1974,nl,mc,bundled_only
1974,nl,nl,bundled_only
1974,nl,no,bundled_only
1974,nl,pt,bundled_only
1974,nl,se,bundled_only
1974,nl,yu,bundled_only
1974,no,be,bundled_only
1974,no,ch,bundled_only
1974,no,de,bundled_only
1974,no,es,bundled_only
1974,no,fi,bundled_only
1974,no,gb,bundled_only
1974,no,gr,bundled_only
1974,no,ie,bundled_only
1974,no,il,bundled_only
1974,no,it,bundled_only
1974,no,lu,bundled_only
1974,no,mc,bundled_only
1974,no,nl,bundled_only
1974,no,no,bundled_only
1974,no,pt,bundled_only
1974,no,se,bundled_only
1974,no,yu,bundled_only
1974,pt,be,bundled_only
1974,pt,ch,bundled_only
1974,pt,de,bundled_only
1974,pt,es,bundled_only
1974,pt,fi,bundled_only
1974,pt,gb,bundled_only
1974,pt,gr,bundled_only
1974,pt,ie,bundled_only
1974,pt,il,bundled_only
1974,pt,it,bundled_only
1974,pt,lu,bundled_only
1974,pt,mc,bundled_only
1974,pt,nl,bundled_only
1974,pt,no,bundled_only
1974,pt,pt,bundled_only
1974,pt,se,bundled_only
1974,pt,yu,bundled_only
1974,se,be,bundled_only
1974,se,ch,bundled_only
1974,se,de,bundled_only
1974,se,es,bundled_only
1974,se,fi,bundled_only
1974,se,gb,bundled_only
1974,se,gr,bundled_only
1974,se,ie,bundled_only
1974,se,il,bundled_only
1974,se,it,bundled_only
1974,se,lu,bundled_only
1974,se,mc,bundled_only
1974,se,nl,bundled_only
1974,se,no,bundled_only
1974,se,pt,bundled_only
1974,se,se,bundled_only
1974,se,yu,bundled_only
1974,yu,be,bundled_only
1974,yu,ch,bundled_only
1974,yu,de,bundled_only
1974,yu,es,bundled_only
1974,yu,fi,bundled_only
1974,yu,gb,bundled_only
1974,yu,gr,bundled_only
1974,yu,ie,bundled_only
1974,yu,il,bundled_only
1974,yu,it,bundled_only
1974,yu,lu,bundled_only
1974,yu,mc,bundled_only
1974,yu,nl,bundled_only
1974,yu,no,bundled_only
1974,yu,pt,bundled_only
1974,yu,se,bundled_only
1974,yu,yu,bundled_only
1975,be,be,bundled_only
1975,ch,ch,bundled_only
1975,de,de,bundled_only
1975,es,es,bundled_only
1975,fi,fi,bundled_only
1975,fr,fr,bundled_only
1975,gb,gb,bundled_only
1975,ie,ie,bundled_only
1975,il,il,bundled_only
1975,it,it,bundled_only
1975,lu,lu,bundled_only
1975,mc,mc,bundled_only
1975,mt,mt,bundled_only
1975,nl,nl,bundled_only
1975,no,no,bundled_only
1975,pt,pt,bundled_only
1975,se,se,bundled_only
1975,tr,tr,bundled_only
1975,yu,yu,bundled_only
1976,at,at,bundled_only
1976,be,be,bundled_only
1976,ch,ch,bundled_only
1976,de,de,bundled_only
1976,es,es,bundled_only
1976,fi,fi,bundled_only
1976,fr,fr,bundled_only
1976,gb,gb,bundled_only
1976,gr,gr,bundled_only
1976,ie,ie,bundled_only
1976,il,il,bundled_only
1976,it,it,bundled_only
1976,lu,lu,bundled_only
1976,mc,mc,bundled_only
1976,nl,nl,bundled_only
1976,no,no,bundled_only
1976,pt,pt,bundled_only
1976,yu,yu,bundled_only
1977,at,at,bundled_only
1977,be,be,bundled_only
1977,ch,ch,bundled_only
1977,de,de,bundled_only
1977,es,es,bundled_only
1977,fi,fi,bundled_only
1977,fr,fr,bundled_only
1977,gb,gb,bundled_only
1977,gr,gr,bundled_only
1977,ie,ie,bundled_only
1977,il,il,bundled_only
1977,it,it,bundled_only
1977,lu,lu,bundled_only
1977,mc,mc,bundled_only
1977,nl,nl,bundled_only
1977,no,no,bundled_only
1977,pt,pt,bundled_only
1977,se,se,bundled_only
1978,at,at,bundled_only
1978,be,be,bundled_only
1978,ch,ch,bundled_only
1978,de,de,bundled_only
1978,dk,dk,bundled_only
1978,es,es,bundled_only
1978,fi,fi,bundled_only
1978,fr,fr,bundled_only
1978,gb,gb,bundled_only
1978,gr,gr,bundled_only
1978,ie,ie,bundled_only
1978,il,il,bundled_only
1978,it,it,bundled_only
1978,lu,lu,bundled_only
1978,mc,mc,bundled_only
1978,nl,nl,bundled_only
1978,no,no,bundled_only
1978,pt,pt,bundled_only
1978,se,se,bundled_only
1978,tr,tr,bundled_only
1979,at,at,bundled_only
1979,be,be,bundled_only
1979,ch,ch,bundled_only
1979,de,de,bundled_only
1979,dk,dk,bundled_only
1979,es,es,bundled_only
1979,fi,fi,bundled_only
1979,fr,fr,bundled_only
1979,gb,gb,bundled_only
1979,gr,gr,bundled_only
1979,ie,ie,bundled_only
1979,il,il,bundled_only
1979,it,it,bundled_only
1979,lu,lu,bundled_only
1979,mc,mc,bundled_only
1979,nl,nl,bundled_only
1979,no,no,bundled_only
1979,pt,pt,bundled_only
1979,se,se,bundled_only
1980,at,at,bundled_only
1980,be,be,bundled_only
1980,ch,ch,bundled_only
1980,de,de,bundled_only
1980,dk,dk,bundled_only
1980,es,es,bundled_only
1980,fi,fi,bundled_only
1980,fr,fr,bundled_only
1980,gb,gb,bundled_only
1980,gr,gr,bundled_only
1980,ie,ie,bundled_only
1980,it,it,bundled_only
1980,lu,lu,bundled_only
1980,ma,ma,bundled_only
1980,nl,nl,bundled_only
1980,no,no,bundled_only
1980,pt,pt,bundled_only
1980,se,se,bundled_only
1980,tr,tr,bundled_only
1981,at,at,bundled_only
1981,be,be,bundled_only
1981,ch,ch,bundled_only
1981,cy,cy,bundled_only
1981,de,de,bundled_only
1981,dk,dk,bundled_only
1981,es,es,bundled_only
1981,fi,fi,bundled_only
1981,fr,fr,bundled_only
1981,gb,gb,bundled_only
1981,gr,gr,bundled_only
1981,ie,ie,bundled_only
1981,il,il,bundled_only
1981,lu,lu,bundled_only
1981,nl,nl,bundled_only
1981,no,no,bundled_only
1981,pt,pt,bundled_only
1981,se,se,bundled_only
1981,tr,tr,bundled_only
1981,yu,yu,bundled_only
1982,at,at,bundled_only
1982,be,be,bundled_only
1982,ch,ch,bundled_only
1982,cy,cy,bundled_only
1982,de,de,bundled_only
1982,dk,dk,bundled_only
1982,es,es,bundled_only
1982,fi,fi,bundled_only
