year,i,j,vote,vote_jury,vote_tele,n_part,quality,bias,imp_i,imp_j,running_final,place_final,song_order,english,french,duet,group,female,host,contig,language,diaspora,lag_vote_ij,lag_vote_ji,row_points_j,cohort,voter,receiver,total_j,period,friend_m1,friend_m2,fm1_x_imp,fm2_x_imp
1981,yu,pt,0.0,,,20,0.5,-0.5,0.4189814814814814,0.6527777777777778,15.0,18.0,15.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,,,,1,Yugoslavia,Portugal,9.0,1975-1997,0,0,0.0,0.0
1981,yu,se,7.0,,,20,2.388888888888889,4.611111111111111,0.4189814814814814,1.0,20.0,10.0,20.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,,,1,Yugoslavia,Sweden,50.0,1975-1997,0,0,0.0,0.0
1981,yu,tr,3.0,,,20,0.3333333333333333,2.6666666666666665,0.4189814814814814,0.5,2.0,18.0,2.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,,,,1,Yugoslavia,Turkey,9.0,1975-1997,0,0,0.0,0.0
1982,at,be,4.0,,,18,5.75,-1.75,0.9027777777777778,1.0,11.0,4.0,11.0,0.0,1.0,0.0,0.0,1.0,0,0,1,0,1.0,0.0,,1,Austria,Belgium,96.0,1975-1997,0,0,0.0,0.0
1982,at,ch,10.0,,,18,5.4375,4.5625,0.9027777777777778,1.0,7.0,3.0,7.0,0.0,1.0,0.0,0.0,1.0,0,1,1,0,2.0,0.0,,1,Austria,Switzerland,97.0,1975-1997,0,0,0.0,0.0
1982,at,cy,5.0,,,18,5.0,0.0,0.9027777777777778,0.5277777777777778,8.0,5.0,8.0,1.0,0.0,0.0,0.0,1.0,0,0,0,0,0.0,0.0,,1,Austria,Cyprus,85.0,1975-1997,0,0,0.0,0.0
1982,at,de,1.0,,,18,10.0,-9.0,0.9027777777777778,0.888888888888889,18.0,1.0,18.0,1.0,0.0,0.0,0.0,1.0,0,1,1,4,5.0,0.0,,1,Austria,Germany,161.0,1975-1997,1,0,0.9027777777777778,0.0
1982,at,dk,0.0,,,18,0.3125,-0.3125,0.9027777777777778,1.0,13.0,17.0,13.0,0.0,1.0,0.0,1.0,0.0,0,0,0,0,0.0,1.0,,1,Austria,Denmark,5.0,1975-1997,0,0,0.0,0.0
1982,at,es,0.0,,,18,3.25,-3.25,0.9027777777777778,0.7222222222222222,12.0,10.0,12.0,0.0,1.0,0.0,0.0,1.0,0,0,0,0,0.0,6.0,,1,Austria,Spain,52.0,1975-1997,0,0,0.0,0.0
1982,at,fi,0.0,,,18,0.0,0.0,0.9027777777777778,1.0,6.0,18.0,6.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,,1,Austria,Finland,0.0,1975-1997,0,0,0.0,0.0
1982,at,gb,12.0,,,18,4.0,8.0,0.9027777777777778,0.9814814814814816,4.0,7.0,4.0,1.0,0.0,1.0,0.0,0.0,1,0,0,0,4.0,0.0,,1,Austria,United Kingdom,76.0,1975-1997,0,1,0.0,0.9027777777777778
1982,at,ie,0.0,,,18,3.0625,-3.0625,0.9027777777777778,0.7916666666666666,17.0,11.0,17.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,7.0,0.0,,1,Austria,Ireland,49.0,1975-1997,0,0,0.0,0.0
1982,at,il,7.0,,,18,5.8125,1.1875,0.9027777777777778,0.5833333333333334,15.0,2.0,15.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,8.0,0.0,,1,Austria,Israel,100.0,1975-1997,0,0,0.0,0.0
1982,at,lu,2.0,,,18,4.75,-2.75,0.9027777777777778,0.9965277777777778,2.0,6.0,2.0,0.0,1.0,0.0,0.0,1.0,0,0,1,0,10.0,0.0,,1,Austria,Luxembourg,78.0,1975-1997,0,0,0.0,0.0
1982,at,nl,0.0,,,18,0.5,-0.5,0.9027777777777778,1.0,16.0,16.0,16.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,3.0,0.0,,1,Austria,Netherlands,8.0,1975-1997,1,0,0.9027777777777778,0.0
1982,at,no,6.0,,,18,2.125,3.875,0.9027777777777778,1.0,3.0,12.0,3.0,0.0,1.0,1.0,0.0,0.0,0,0,0,0,0.0,0.0,,1,Austria,Norway,40.0,1975-1997,0,0,0.0,0.0
1982,at,pt,0.0,,,18,2.0,-2.0,0.9027777777777778,0.6527777777777778,1.0,13.0,1.0,0.0,1.0,0.0,1.0,0.0,0,0,0,0,0.0,0.0,,1,Austria,Portugal,32.0,1975-1997,0,0,0.0,0.0
1982,at,se,8.0,,,18,3.6875,4.3125,0.9027777777777778,1.0,9.0,8.0,9.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0.0,2.0,,1,Austria,Sweden,67.0,1975-1997,0,0,0.0,0.0
1982,at,tr,3.0,,,18,1.0625,1.9375,0.9027777777777778,0.5,5.0,15.0,5.0,0.0,1.0,0.0,0.0,0.0,0,0,0,5,0.0,6.0,,1,Austria,Turkey,20.0,1975-1997,0,0,0.0,0.0
1982,at,yu,0.0,,,18,1.3125,-1.3125,0.9027777777777778,0.4189814814814814,14.0,14.0,14.0,0.0,1.0,0.0,1.0,0.0,0,1,0,0,0.0,0.0,,1,Austria,Yugoslavia,21.0,1975-1997,0,0,0.0,0.0
1982,be,at,6.0,,,18,3.1875,2.8125,1.0,0.9027777777777778,10.0,9.0,10.0,1.0,0.0,1.0,0.0,0.0,0,0,1,0,0.0,1.0,,1,Belgium,Austria,57.0,1975-1997,0,0,0.0,0.0
1982,be,ch,12.0,,,18,5.3125,6.6875,1.0,1.0,7.0,3.0,7.0,0.0,1.0,0.0,0.0,1.0,0,0,1,0,0.0,0.0,,1,Belgium,Switzerland,97.0,1975-1997,1,0,1.0,0.0
1982,be,cy,3.0,,,18,5.125,-2.125,1.0,0.5277777777777778,8.0,5.0,8.0,1.0,0.0,0.0,0.0,1.0,0,0,0,0,7.0,5.0,,1,Belgium,Cyprus,85.0,1975-1997,0,0,0.0,0.0
1982,be,de,10.0,,,18,9.4375,0.5625,1.0,0.888888888888889,18.0,1.0,18.0,1.0,0.0,0.0,0.0,1.0,0,1,1,0,10.0,0.0,,1,Belgium,Germany,161.0,1975-1997,0,1,0.0,1.0
1982,be,dk,0.0,,,18,0.3125,-0.3125,1.0,1.0,13.0,17.0,13.0,0.0,1.0,0.0,1.0,0.0,0,0,0,0,12.0,6.0,,1,Belgium,Denmark,5.0,1975-1997,0,0,0.0,0.0
1982,be,es,4.0,,,18,3.0,1.0,1.0,0.7222222222222222,12.0,10.0,12.0,0.0,1.0,0.0,0.0,1.0,0,0,0,1,0.0,0.0,,1,Belgium,Spain,52.0,1975-1997,0,0,0.0,0.0
1982,be,fi,0.0,,,18,0.0,0.0,1.0,1.0,6.0,18.0,6.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0.0,2.0,,1,Belgium,Finland,0.0,1975-1997,0,0,0.0,0.0
1982,be,gb,0.0,,,18,4.75,-4.75,1.0,0.9814814814814816,4.0,7.0,4.0,1.0,0.0,1.0,0.0,0.0,1,0,0,0,8.0,3.0,,1,Belgium,United Kingdom,76.0,1975-1997,1,0,1.0,0.0
1982,be,ie,0.0,,,18,3.0625,-3.0625,1.0,0.7916666666666666,17.0,11.0,17.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,1.0,0.0,,1,Belgium,Ireland,49.0,1975-1997,1,0,1.0,0.0
1982,be,il,7.0,,,18,5.8125,1.1875,1.0,0.5833333333333334,15.0,2.0,15.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0.0,1.0,,1,Belgium,Israel,100.0,1975-1997,0,0,0.0,0.0
1982,be,lu,8.0,,,18,4.375,3.625,1.0,0.9965277777777778,2.0,6.0,2.0,0.0,1.0,0.0,0.0,1.0,0,1,1,0,0.0,0.0,,1,Belgium,Luxembourg,78.0,1975-1997,1,0,1.0,0.0
1982,be,nl,0.0,,,18,0.5,-0.5,1.0,1.0,16.0,16.0,16.0,0.0,1.0,0.0,0.0,0.0,0,1,1,3,2.0,0.0,,1,Belgium,Netherlands,8.0,1975-1997,0,0,0.0,0.0
1982,be,no,2.0,,,18,2.375,-0.375,1.0,1.0,3.0,12.0,3.0,0.0,1.0,1.0,0.0,0.0,0,0,0,0,0.0,0.0,,1,Belgium,Norway,40.0,1975-1997,0,1,0.0,1.0
1982,be,pt,0.0,,,18,2.0,-2.0,1.0,0.6527777777777778,1.0,13.0,1.0,0.0,1.0,0.0,1.0,0.0,0,0,0,0,0.0,0.0,,1,Belgium,Portugal,32.0,1975-1997,0,0,0.0,0.0
1982,be,se,5.0,,,18,3.875,1.125,1.0,1.0,9.0,8.0,9.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,4.0,0.0,,1,Belgium,Sweden,67.0,1975-1997,0,0,0.0,0.0
1982,be,tr,0.0,,,18,1.25,-1.25,1.0,0.5,5.0,15.0,5.0,0.0,1.0,0.0,0.0,0.0,0,0,0,2,0.0,7.0,,1,Belgium,Turkey,20.0,1975-1997,0,0,0.0,0.0
1982,be,yu,1.0,,,18,1.25,-0.25,1.0,0.4189814814814814,14.0,14.0,14.0,0.0,1.0,0.0,1.0,0.0,0,0,0,0,5.0,8.0,,1,Belgium,Yugoslavia,21.0,1975-1997,0,0,0.0,0.0
1982,cy,at,7.0,,,18,3.125,3.875,0.5277777777777778,0.9027777777777778,10.0,9.0,10.0,1.0,0.0,1.0,0.0,0.0,0,0,0,0,0.0,0.0,,1,Cyprus,Austria,57.0,1975-1997,0,0,0.0,0.0
1982,cy,be,8.0,,,18,5.5,2.5,0.5277777777777778,1.0,11.0,4.0,11.0,0.0,1.0,0.0,0.0,1.0,0,0,0,0,5.0,7.0,,1,Cyprus,Belgium,96.0,1975-1997,0,0,0.0,0.0
1982,cy,ch,6.0,,,18,5.6875,0.3125,0.5277777777777778,1.0,7.0,3.0,7.0,0.0,1.0,0.0,0.0,1.0,0,0,0,0,10.0,3.0,,1,Cyprus,Switzerland,97.0,1975-1997,0,0,0.0,0.0
1982,cy,de,12.0,,,18,9.3125,2.6875,0.5277777777777778,0.888888888888889,18.0,1.0,18.0,1.0,0.0,0.0,0.0,1.0,0,0,0,0,8.0,0.0,,1,Cyprus,Germany,161.0,1975-1997,0,0,0.0,0.0
1982,cy,dk,0.0,,,18,0.3125,-0.3125,0.5277777777777778,1.0,13.0,17.0,13.0,0.0,1.0,0.0,1.0,0.0,0,0,0,0,0.0,3.0,,1,Cyprus,Denmark,5.0,1975-1997,0,0,0.0,0.0
1982,cy,es,10.0,,,18,2.625,7.375,0.5277777777777778,0.7222222222222222,12.0,10.0,12.0,0.0,1.0,0.0,0.0,1.0,0,0,0,0,0.0,0.0,,1,Cyprus,Spain,52.0,1975-1997,0,0,0.0,0.0
1982,cy,fi,0.0,,,18,0.0,0.0,0.5277777777777778,1.0,6.0,18.0,6.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,,1,Cyprus,Finland,0.0,1975-1997,0,0,0.0,0.0
1982,cy,gb,3.0,,,18,4.5625,-1.5625,0.5277777777777778,0.9814814814814816,4.0,7.0,4.0,1.0,0.0,1.0,0.0,0.0,1,0,0,3,4.0,10.0,,1,Cyprus,United Kingdom,76.0,1975-1997,0,0,0.0,0.0
1982,cy,ie,5.0,,,18,2.75,2.25,0.5277777777777778,0.7916666666666666,17.0,11.0,17.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,12.0,8.0,,1,Cyprus,Ireland,49.0,1975-1997,0,0,0.0,0.0
1982,cy,il,2.0,,,18,6.125,-4.125,0.5277777777777778,0.5833333333333334,15.0,2.0,15.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0.0,5.0,,1,Cyprus,Israel,100.0,1975-1997,0,0,0.0,0.0
1982,cy,lu,0.0,,,18,4.875,-4.875,0.5277777777777778,0.9965277777777778,2.0,6.0,2.0,0.0,1.0,0.0,0.0,1.0,0,0,0,0,0.0,0.0,,1,Cyprus,Luxembourg,78.0,1975-1997,0,0,0.0,0.0
1982,cy,nl,0.0,,,18,0.5,-0.5,0.5277777777777778,1.0,16.0,16.0,16.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,2.0,8.0,,1,Cyprus,Netherlands,8.0,1975-1997,0,0,0.0,0.0
1982,cy,no,4.0,,,18,2.25,1.75,0.5277777777777778,1.0,3.0,12.0,3.0,0.0,1.0,1.0,0.0,0.0,0,0,0,0,0.0,7.0,,1,Cyprus,Norway,40.0,1975-1997,0,0,0.0,0.0
1982,cy,pt,0.0,,,18,2.0,-2.0,0.5277777777777778,0.6527777777777778,1.0,13.0,1.0,0.0,1.0,0.0,1.0,0.0,0,0,0,0,0.0,0.0,,1,Cyprus,Portugal,32.0,1975-1997,0,0,0.0,0.0
1982,cy,se,0.0,,,18,4.1875,-4.1875,0.5277777777777778,1.0,9.0,8.0,9.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1.0,0.0,,1,Cyprus,Sweden,67.0,1975-1997,0,0,0.0,0.0
1982,cy,tr,0.0,,,18,1.25,-1.25,0.5277777777777778,0.5,5.0,15.0,5.0,0.0,1.0,0.0,0.0,0.0,0,0,1,4,0.0,0.0,,1,Cyprus,Turkey,20.0,1975-1997,0,0,0.0,0.0
1982,cy,yu,1.0,,,18,1.25,-0.25,0.5277777777777778,0.4189814814814814,14.0,14.0,14.0,0.0,1.0,0.0,1.0,0.0,0,0,0,0,3.0,6.0,,1,Cyprus,Yugoslavia,21.0,1975-1997,0,1,0.0,0.5277777777777778
1982,dk,at,6.0,,,18,3.1875,2.8125,1.0,0.9027777777777778,10.0,9.0,10.0,1.0,0.0,1.0,0.0,0.0,0,0,0,0,1.0,0.0,,1,Denmark,Austria,57.0,1975-1997,0,0,0.0,0.0
1982,dk,be,10.0,,,18,5.375,4.625,1.0,1.0,11.0,4.0,11.0,0.0,1.0,0.0,0.0,1.0,0,0,0,0,6.0,12.0,,1,Denmark,Belgium,96.0,1975-1997,0,0,0.0,0.0
1982,dk,ch,7.0,,,18,5.625,1.375,1.0,1.0,7.0,3.0,7.0,0.0,1.0,0.0,0.0,1.0,0,0,0,0,4.0,0.0,,1,Denmark,Switzerland,97.0,1975-1997,0,0,0.0,0.0
1982,dk,cy,0.0,,,18,5.3125,-5.3125,1.0,0.5277777777777778,8.0,5.0,8.0,1.0,0.0,0.0,0.0,1.0,0,0,0,0,3.0,0.0,,1,Denmark,Cyprus,85.0,1975-1997,0,0,0.0,0.0
1982,dk,de,12.0,,,18,9.3125,2.6875,1.0,0.888888888888889,18.0,1.0,18.0,1.0,0.0,0.0,0.0,1.0,0,1,0,3,8.0,1.0,,1,Denmark,Germany,161.0,1975-1997,0,1,0.0,1.0
1982,dk,es,0.0,,,18,3.25,-3.25,1.0,0.7222222222222222,12.0,10.0,12.0,0.0,1.0,0.0,0.0,1.0,0,0,0,0,0.0,3.0,,1,Denmark,Spain,52.0,1975-1997,0,0,0.0,0.0
1982,dk,fi,0.0,,,18,0.0,0.0,1.0,1.0,6.0,18.0,6.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,,1,Denmark,Finland,0.0,1975-1997,1,0,1.0,0.0
1982,dk,gb,2.0,,,18,4.625,-2.625,1.0,0.9814814814814816,4.0,7.0,4.0,1.0,0.0,1.0,0.0,0.0,1,0,0,1,10.0,5.0,,1,Denmark,United Kingdom,76.0,1975-1997,0,0,0.0,0.0
1982,dk,ie,5.0,,,18,2.75,2.25,1.0,0.7916666666666666,17.0,11.0,17.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,12.0,0.0,,1,Denmark,Ireland,49.0,1975-1997,0,0,0.0,0.0
1982,dk,il,1.0,,,18,6.1875,-5.1875,1.0,0.5833333333333334,15.0,2.0,15.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,,1,Denmark,Israel,100.0,1975-1997,0,0,0.0,0.0
1982,dk,lu,4.0,,,18,4.625,-0.625,1.0,0.9965277777777778,2.0,6.0,2.0,0.0,1.0,0.0,0.0,1.0,0,0,0,0,0.0,7.0,,1,Denmark,Luxembourg,78.0,1975-1997,0,0,0.0,0.0
1982,dk,nl,0.0,,,18,0.5,-0.5,1.0,1.0,16.0,16.0,16.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,7.0,2.0,,1,Denmark,Netherlands,8.0,1975-1997,0,0,0.0,0.0
1982,dk,no,0.0,,,18,2.5,-2.5,1.0,1.0,3.0,12.0,3.0,0.0,1.0,1.0,0.0,0.0,0,0,1,2,0.0,0.0,,1,Denmark,Norway,40.0,1975-1997,1,0,1.0,0.0
1982,dk,pt,0.0,,,18,2.0,-2.0,1.0,0.6527777777777778,1.0,13.0,1.0,0.0,1.0,0.0,1.0,0.0,0,0,0,0,0.0,2.0,,1,Denmark,Portugal,32.0,1975-1997,0,0,0.0,0.0
1982,dk,se,8.0,,,18,3.6875,4.3125,1.0,1.0,9.0,8.0,9.0,0.0,0.0,0.0,1.0,0.0,0,0,1,0,5.0,4.0,,1,Denmark,Sweden,67.0,1975-1997,1,1,1.0,1.0
1982,dk,tr,0.0,,,18,1.25,-1.25,1.0,0.5,5.0,15.0,5.0,0.0,1.0,0.0,0.0,0.0,0,0,0,5,0.0,1.0,,1,Denmark,Turkey,20.0,1975-1997,0,0,0.0,0.0
1982,dk,yu,3.0,,,18,1.125,1.875,1.0,0.4189814814814814,14.0,14.0,14.0,0.0,1.0,0.0,1.0,0.0,0,0,0,0,0.0,0.0,,1,Denmark,Yugoslavia,21.0,1975-1997,0,0,0.0,0.0
1982,fi,at,0.0,,,18,3.5625,-3.5625,1.0,0.9027777777777778,10.0,9.0,10.0,1.0,0.0,1.0,0.0,0.0,0,0,0,0,0.0,0.0,,1,Finland,Austria,57.0,1975-1997,0,0,0.0,0.0
1982,fi,be,5.0,,,18,5.6875,-0.6875,1.0,1.0,11.0,4.0,11.0,0.0,1.0,0.0,0.0,1.0,0,0,0,0,2.0,0.0,,1,Finland,Belgium,96.0,1975-1997,0,0,0.0,0.0
1982,fi,ch,0.0,,,18,6.0625,-6.0625,1.0,1.0,7.0,3.0,7.0,0.0,1.0,0.0,0.0,1.0,0,0,0,0,12.0,5.0,,1,Finland,Switzerland,97.0,1975-1997,0,0,0.0,0.0
1982,fi,cy,8.0,,,18,4.8125,3.1875,1.0,0.5277777777777778,8.0,5.0,8.0,1.0,0.0,0.0,0.0,1.0,0,0,0,0,0.0,0.0,,1,Finland,Cyprus,85.0,1975-1997,0,0,0.0,0.0
1982,fi,de,10.0,,,18,9.4375,0.5625,1.0,0.888888888888889,18.0,1.0,18.0,1.0,0.0,0.0,0.0,1.0,0,0,0,1,7.0,0.0,,1,Finland,Germany,161.0,1975-1997,0,0,0.0,0.0
1982,fi,dk,0.0,,,18,0.3125,-0.3125,1.0,1.0,13.0,17.0,13.0,0.0,1.0,0.0,1.0,0.0,0,0,0,0,0.0,0.0,,1,Finland,Denmark,5.0,1975-1997,1,0,1.0,0.0
1982,fi,es,6.0,,,18,2.875,3.125,1.0,0.7222222222222222,12.0,10.0,12.0,0.0,1.0,0.0,0.0,1.0,0,0,0,0,0.0,2.0,,1,Finland,Spain,52.0,1975-1997,0,0,0.0,0.0
1982,fi,gb,4.0,,,18,4.5,-0.5,1.0,0.9814814814814816,4.0,7.0,4.0,1.0,0.0,1.0,0.0,0.0,1,0,0,2,3.0,0.0,,1,Finland,United Kingdom,76.0,1975-1997,0,0,0.0,0.0
1982,fi,ie,0.0,,,18,3.0625,-3.0625,1.0,0.7916666666666666,17.0,11.0,17.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,0.0,5.0,,1,Finland,Ireland,49.0,1975-1997,0,0,0.0,0.0
1982,fi,il,12.0,,,18,5.5,6.5,1.0,0.5833333333333334,15.0,2.0,15.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,6.0,2.0,,1,Finland,Israel,100.0,1975-1997,0,0,0.0,0.0
1982,fi,lu,7.0,,,18,4.4375,2.5625,1.0,0.9965277777777778,2.0,6.0,2.0,0.0,1.0,0.0,0.0,1.0,0,0,0,0,4.0,0.0,,1,Finland,Luxembourg,78.0,1975-1997,0,0,0.0,0.0
1982,fi,nl,0.0,,,18,0.5,-0.5,1.0,1.0,16.0,16.0,16.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0.0,5.0,,1,Finland,Netherlands,8.0,1975-1997,0,0,0.0,0.0
1982,fi,no,0.0,,,18,2.5,-2.5,1.0,1.0,3.0,12.0,3.0,0.0,1.0,1.0,0.0,0.0,0,1,0,0,0.0,0.0,,1,Finland,Norway,40.0,1975-1997,1,0,1.0,0.0
1982,fi,pt,2.0,,,18,1.875,0.125,1.0,0.6527777777777778,1.0,13.0,1.0,0.0,1.0,0.0,1.0,0.0,0,0,0,0,0.0,1.0,,1,Finland,Portugal,32.0,1975-1997,0,0,0.0,0.0
1982,fi,se,3.0,,,18,4.0,-1.0,1.0,1.0,9.0,8.0,9.0,0.0,0.0,0.0,1.0,0.0,0,1,1,3,1.0,6.0,,1,Finland,Sweden,67.0,1975-1997,1,0,1.0,0.0
1982,fi,tr,1.0,,,18,1.1875,-0.1875,1.0,0.5,5.0,15.0,5.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,5.0,0.0,,1,Finland,Turkey,20.0,1975-1997,0,0,0.0,0.0
1982,fi,yu,0.0,,,18,1.3125,-1.3125,1.0,0.4189814814814814,14.0,14.0,14.0,0.0,1.0,0.0,1.0,0.0,0,0,0,0,8.0,0.0,,1,Finland,Yugoslavia,21.0,1975-1997,0,0,0.0,0.0
1982,de,at,0.0,,,18,3.5625,-3.5625,0.888888888888889,0.9027777777777778,10.0,9.0,10.0,1.0,0.0,1.0,0.0,0.0,0,1,1,1,0.0,5.0,,1,Germany,Austria,57.0,1975-1997,1,0,0.888888888888889,0.0
1982,de,be,4.0,,,18,5.75,-1.75,0.888888888888889,1.0,11.0,4.0,11.0,0.0,1.0,0.0,0.0,1.0,0,1,1,0,0.0,10.0,,1,Germany,Belgium,96.0,1975-1997,0,0,0.0,0.0
1982,de,ch,0.0,,,18,6.0625,-6.0625,0.888888888888889,1.0,7.0,3.0,7.0,0.0,1.0,0.0,0.0,1.0,0,1,1,0,7.0,0.0,,1,Germany,Switzerland,97.0,1975-1997,0,0,0.0,0.0
1982,de,cy,6.0,,,18,4.9375,1.0625,0.888888888888889,0.5277777777777778,8.0,5.0,8.0,1.0,0.0,0.0,0.0,1.0,0,0,0,0,0.0,8.0,,1,Germany,Cyprus,85.0,1975-1997,0,0,0.0,0.0
1982,de,dk,0.0,,,18,0.3125,-0.3125,0.888888888888889,1.0,13.0,17.0,13.0,0.0,1.0,0.0,1.0,0.0,0,1,0,0,1.0,8.0,,1,Germany,Denmark,5.0,1975-1997,0,0,0.0,0.0
1982,de,es,7.0,,,18,2.8125,4.1875,0.888888888888889,0.7222222222222222,12.0,10.0,12.0,0.0,1.0,0.0,0.0,1.0,0,0,0,0,0.0,12.0,,1,Germany,Spain,52.0,1975-1997,0,0,0.0,0.0
1982,de,fi,0.0,,,18,0.0,0.0,0.888888888888889,1.0,6.0,18.0,6.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0.0,7.0,,1,Germany,Finland,0.0,1975-1997,0,0,0.0,0.0
1982,de,gb,1.0,,,18,4.6875,-3.6875,0.888888888888889,0.9814814814814816,4.0,7.0,4.0,1.0,0.0,1.0,0.0,0.0,1,0,0,0,4.0,7.0,,1,Germany,United Kingdom,76.0,1975-1997,0,0,0.0,0.0
1982,de,ie,3.0,,,18,2.875,0.125,0.888888888888889,0.7916666666666666,17.0,11.0,17.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,6.0,6.0,,1,Germany,Ireland,49.0,1975-1997,0,0,0.0,0.0
1982,de,il,12.0,,,18,5.5,6.5,0.888888888888889,0.5833333333333334,15.0,2.0,15.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0.0,8.0,,1,Germany,Israel,100.0,1975-1997,0,0,0.0,0.0
1982,de,lu,8.0,,,18,4.375,3.625,0.888888888888889,0.9965277777777778,2.0,6.0,2.0,0.0,1.0,0.0,0.0,1.0,0,1,1,0,5.0,3.0,,1,Germany,Luxembourg,78.0,1975-1997,0,0,0.0,0.0
1982,de,nl,5.0,,,18,0.1875,4.8125,0.888888888888889,1.0,16.0,16.0,16.0,0.0,1.0,0.0,0.0,0.0,0,1,0,0,3.0,3.0,,1,Germany,Netherlands,8.0,1975-1997,1,0,0.888888888888889,0.0
1982,de,no,10.0,,,18,1.875,8.125,0.888888888888889,1.0,3.0,12.0,3.0,0.0,1.0,1.0,0.0,0.0,0,0,0,0,0.0,4.0,,1,Germany,Norway,40.0,1975-1997,0,0,0.0,0.0
1982,de,pt,0.0,,,18,2.0,-2.0,0.888888888888889,0.6527777777777778,1.0,13.0,1.0,0.0,1.0,0.0,1.0,0.0,0,0,0,0,8.0,12.0,,1,Germany,Portugal,32.0,1975-1997,0,0,0.0,0.0
1982,de,se,2.0,,,18,4.0625,-2.0625,0.888888888888889,1.0,9.0,8.0,9.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,10.0,12.0,,1,Germany,Sweden,67.0,1975-1997,0,1,0.0,0.888888888888889
1982,de,tr,0.0,,,18,1.25,-1.25,0.888888888888889,0.5,5.0,15.0,5.0,0.0,1.0,0.0,0.0,0.0,0,0,0,5,0.0,12.0,,1,Germany,Turkey,20.0,1975-1997,0,0,0.0,0.0
1982,de,yu,0.0,,,18,1.3125,-1.3125,0.888888888888889,0.4189814814814814,14.0,14.0,14.0,0.0,1.0,0.0,1.0,0.0,0,0,0,0,0.0,2.0,,1,Germany,Yugoslavia,21.0,1975-1997,0,0,0.0,0.0
1982,ie,at,5.0,,,18,3.25,1.75,0.7916666666666666,0.9027777777777778,10.0,9.0,10.0,1.0,0.0,1.0,0.0,0.0,0,0,0,0,0.0,7.0,,1,Ireland,Austria,57.0,1975-1997,0,0,0.0,0.0
1982,ie,be,4.0,,,18,5.75,-1.75,0.7916666666666666,1.0,11.0,4.0,11.0,0.0,1.0,0.0,0.0,1.0,0,0,0,0,0.0,1.0,,1,Ireland,Belgium,96.0,1975-1997,1,0,0.7916666666666666,0.0
1982,ie,ch,8.0,,,18,5.5625,2.4375,0.7916666666666666,1.0,7.0,3.0,7.0,0.0,1.0,0.0,0.0,1.0,0,0,0,0,12.0,1.0,,1,Ireland,Switzerland,97.0,1975-1997,1,0,0.7916666666666666,0.0
1982,ie,cy,0.0,,,18,5.3125,-5.3125,0.7916666666666666,0.5277777777777778,8.0,5.0,8.0,1.0,0.0,0.0,0.0,1.0,0,0,0,0,8.0,12.0,,1,Ireland,Cyprus,85.0,1975-1997,0,0,0.0,0.0
1982,ie,de,12.0,,,18,9.3125,2.6875,0.7916666666666666,0.888888888888889,18.0,1.0,18.0,1.0,0.0,0.0,0.0,1.0,0,0,0,1,6.0,6.0,,1,Ireland,Germany,161.0,1975-1997,0,0,0.0,0.0
1982,ie,dk,1.0,,,18,0.25,0.75,0.7916666666666666,1.0,13.0,17.0,13.0,0.0,1.0,0.0,1.0,0.0,0,0,0,0,0.0,12.0,,1,Ireland,Denmark,5.0,1975-1997,0,0,0.0,0.0
1982,ie,es,0.0,,,18,3.25,-3.25,0.7916666666666666,0.7222222222222222,12.0,10.0,12.0,0.0,1.0,0.0,0.0,1.0,0,0,0,0,3.0,5.0,,1,Ireland,Spain,52.0,1975-1997,0,0,0.0,0.0
1982,ie,fi,0.0,,,18,0.0,0.0,0.7916666666666666,1.0,6.0,18.0,6.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,5.0,0.0,,1,Ireland,Finland,0.0,1975-1997,0,0,0.0,0.0
