year,i,j,pub,quality,bias,is_xx,diaspora,recv_bloc
2023,be,pt,0.0,0.45714285714285713,-0.45714285714285713,0,0,1
2023,be,rs,0.0,0.45714285714285713,-0.45714285714285713,0,0,1
2023,be,se,10.0,6.457142857142857,3.5428571428571427,0,0,1
2023,be,si,0.0,1.2857142857142858,-1.2857142857142858,0,0,1
2023,be,ua,1.0,5.228571428571429,-4.228571428571429,0,0,1
2023,hr,al,6.0,1.3428571428571427,4.6571428571428575,0,1,1
2023,hr,am,0.0,1.2857142857142858,-1.2857142857142858,0,0,1
2023,hr,at,0.0,0.45714285714285713,-0.45714285714285713,0,0,1
2023,hr,au,0.0,0.6,-0.6,0,0,0
2023,hr,be,0.0,1.5714285714285714,-1.5714285714285714,0,0,1
2023,hr,ch,0.0,0.8857142857142857,-0.8857142857142857,0,0,1
2023,hr,cy,0.0,1.6571428571428573,-1.6571428571428573,0,0,1
2023,hr,cz,3.0,0.9142857142857143,2.085714285714286,0,0,0
2023,hr,de,0.0,0.42857142857142855,-0.42857142857142855,0,0,1
2023,hr,ee,0.0,0.6285714285714286,-0.6285714285714286,0,0,1
2023,hr,es,0.0,0.08571428571428572,-0.08571428571428572,0,0,1
2023,hr,fi,10.0,10.17142857142857,-0.17142857142857082,0,0,1
2023,hr,fr,0.0,1.4,-1.4,0,0,1
2023,hr,gb,0.0,0.2571428571428571,-0.2571428571428571,0,0,1
2023,hr,il,4.0,4.828571428571428,-0.8285714285714283,0,0,1
2023,hr,it,8.0,4.742857142857143,3.257142857142857,0,3,1
2023,hr,lt,0.0,1.3142857142857143,-1.3142857142857143,0,0,1
2023,hr,md,1.0,2.142857142857143,-1.1428571428571428,0,0,1
2023,hr,no,5.0,5.914285714285715,-0.9142857142857146,0,0,1
2023,hr,pl,0.0,2.3142857142857145,-2.3142857142857145,0,0,1
2023,hr,pt,0.0,0.45714285714285713,-0.45714285714285713,0,0,1
2023,hr,rs,7.0,0.2571428571428571,6.742857142857143,0,5,1
2023,hr,se,2.0,6.685714285714286,-4.685714285714286,0,0,1
2023,hr,si,12.0,0.9428571428571428,11.057142857142857,0,0,1
2023,hr,ua,0.0,5.257142857142857,-5.257142857142857,0,0,1
2023,cy,al,0.0,1.5142857142857142,-1.5142857142857142,0,0,1
2023,cy,am,4.0,1.1714285714285715,2.8285714285714283,0,0,1
2023,cy,at,0.0,0.45714285714285713,-0.45714285714285713,0,0,1
2023,cy,au,0.0,0.6,-0.6,0,0,0
2023,cy,be,0.0,1.5714285714285714,-1.5714285714285714,0,0,1
2023,cy,ch,0.0,0.8857142857142857,-0.8857142857142857,0,0,1
2023,cy,cz,0.0,1.0,-1.0,0,0,0
2023,cy,de,0.0,0.42857142857142855,-0.42857142857142855,0,0,1
2023,cy,ee,0.0,0.6285714285714286,-0.6285714285714286,0,0,1
2023,cy,es,0.0,0.08571428571428572,-0.08571428571428572,0,0,1
2023,cy,fi,7.0,10.257142857142858,-3.257142857142858,0,0,1
2023,cy,fr,3.0,1.3142857142857143,1.6857142857142857,0,0,1
2023,cy,gb,0.0,0.2571428571428571,-0.2571428571428571,0,3,1
2023,cy,hr,0.0,3.1142857142857143,-3.1142857142857143,0,0,1
2023,cy,il,12.0,4.6,7.4,0,0,1
2023,cy,it,6.0,4.8,1.2000000000000002,0,0,1
2023,cy,lt,0.0,1.3142857142857143,-1.3142857142857143,0,0,1
2023,cy,md,1.0,2.142857142857143,-1.1428571428571428,0,0,1
2023,cy,no,5.0,5.914285714285715,-0.9142857142857146,0,0,1
2023,cy,pl,2.0,2.257142857142857,-0.2571428571428571,0,0,1
2023,cy,pt,0.0,0.45714285714285713,-0.45714285714285713,0,0,1
2023,cy,rs,0.0,0.45714285714285713,-0.45714285714285713,0,0,1
2023,cy,se,8.0,6.514285714285714,1.4857142857142858,0,0,1
2023,cy,si,0.0,1.2857142857142858,-1.2857142857142858,0,0,1
2023,cy,ua,10.0,4.9714285714285715,5.0285714285714285,0,0,1
2023,cz,al,0.0,1.5142857142857142,-1.5142857142857142,0,0,1
2023,cz,am,2.0,1.2285714285714286,0.7714285714285714,0,0,1
2023,cz,at,0.0,0.45714285714285713,-0.45714285714285713,0,0,1
2023,cz,au,0.0,0.6,-0.6,0,0,0
2023,cz,be,0.0,1.5714285714285714,-1.5714285714285714,0,0,1
2023,cz,ch,0.0,0.8857142857142857,-0.8857142857142857,0,0,1
2023,cz,cy,0.0,1.6571428571428573,-1.6571428571428573,0,0,1
2023,cz,de,0.0,0.42857142857142855,-0.42857142857142855,0,0,1
2023,cz,ee,0.0,0.6285714285714286,-0.6285714285714286,0,0,1
2023,cz,es,0.0,0.08571428571428572,-0.08571428571428572,0,0,1
2023,cz,fi,10.0,10.17142857142857,-0.17142857142857082,0,0,1
2023,cz,fr,0.0,1.4,-1.4,0,0,1
2023,cz,gb,0.0,0.2571428571428571,-0.2571428571428571,0,0,1
2023,cz,hr,4.0,3.0,1.0,0,0,1
2023,cz,il,8.0,4.714285714285714,3.2857142857142856,0,0,1
2023,cz,it,1.0,4.942857142857143,-3.942857142857143,0,0,1
2023,cz,lt,0.0,1.3142857142857143,-1.3142857142857143,0,0,1
2023,cz,md,5.0,2.0285714285714285,2.9714285714285715,0,0,1
2023,cz,no,7.0,5.857142857142857,1.1428571428571432,0,0,1
2023,cz,pl,0.0,2.3142857142857145,-2.3142857142857145,0,0,1
2023,cz,pt,0.0,0.45714285714285713,-0.45714285714285713,0,0,1
2023,cz,rs,0.0,0.45714285714285713,-0.45714285714285713,0,0,1
2023,cz,se,6.0,6.571428571428571,-0.5714285714285712,0,0,1
2023,cz,si,3.0,1.2,1.8,0,0,1
2023,cz,ua,12.0,4.914285714285715,7.085714285714285,0,0,1
2023,dk,al,0.0,1.5142857142857142,-1.5142857142857142,0,0,1
2023,dk,am,0.0,1.2857142857142858,-1.2857142857142858,0,0,1
2023,dk,at,0.0,0.45714285714285713,-0.45714285714285713,0,0,1
